start_station,start_lat,start_lng,end_station,end_lat,end_lng,Service:Company,Service:Type,route_count
Zwolle,52.504722595215,6.0919442176819,Nunspeet,52.370834350586,5.7852778434753,NS,Stopbus ipv trein,378
Driebergen-Zeist,52.065277099609,5.25861120224,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Snelbus ipv trein,2427
Schiphol Airport,52.30944442749,4.7619442939758,Hoofddorp,52.293334960938,4.7005553245544,NS,Intercity,8
Arkel,51.87194442749,4.9927778244019,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Metro ipv trein,9
Enkhuizen,52.699165344238,5.286388874054,Hoorn,52.644721984863,5.0555553436279,NS,Snelbus ipv trein,811
Den Haag Ypenburg,52.055278778076,4.39222240448,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Extra trein,1
Leiden Centraal,52.166110992432,4.4816665649414,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Intercity,133
Maastricht,50.850276947021,5.7055554389954,Maastricht Randwyck,50.838611602783,5.7172222137451,Arriva,Extra trein,1
Enschede,52.222499847412,6.8899998664856,Almelo,52.358055114746,6.6538887023926,Blauwnet,Stopbus ipv trein,200
Bad Nieuweschans,53.1844,7.19937,Groningen,53.210556030273,6.5647220611572,Arriva,Stoptrein,9450
Amsterdam Centraal,52.378887176514,4.9002776145935,Zwijndrecht,51.814998626709,4.6416668891907,NS,Intercity,3
Enschede,52.222499847412,6.8899998664856,Borne,52.298889160156,6.7480554580689,NS,Intercity,1
Almere Centrum,52.37503,5.21764,Lelystad Centrum,52.507778167725,5.4727778434753,NS,Intercity,2
Rotterdam Centraal,51.92499923706,4.468888759613,Amsterdam Centraal,52.378887176514,4.9002776145935,NS Int,Eurostar,1
Utrecht Centraal,52.088890075684,5.1102776527405,Almere Centrum,52.37503,5.21764,NS,Sprinter,11665
Arnhem Centraal,51.985000610352,5.8991665840149,Doetinchem,51.9585962,6.2962148,Breng,Stoptrein,6659
Apeldoorn,52.209167480469,5.9702777862549,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Intercity,96
Delden,52.259998321533,6.7161111831665,Oldenzaal,52.30638885498,6.9347224235535,Blauwnet,Stopbus ipv trein,179
Breda,51.595554351807,4.7800002098083,Lage Zwaluwe,51.69111251831,4.6630554199219,NS,Intercity direct,2
Zaltbommel,51.80888748169,5.2633333206177,'s-Hertogenbosch,51.69048,5.29362,NS,Extra trein,1
Schiedam Centrum,51.921243812803,4.4089937210083,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,1
Baarn,52.208332061768,5.2808332443237,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,853
Nijmegen Lent,51.863154,5.859625,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Extra trein,1
Den Helder,52.955276489258,4.7611112594605,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Sprinter,1
Vleuten,52.103056,5.007404,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Extra trein,1
Meppel,52.69083404541,6.1975002288818,Zwolle,52.504722595215,6.0919442176819,NS,Snelbus ipv trein,284
Rotterdam Centraal,51.92499923706,4.468888759613,Amsterdam Muiderpoort,52.360553741455,4.9311113357544,NS,Sprinter,364
Maastricht,50.850276947021,5.7055554389954,'s-Hertogenbosch,51.69048,5.29362,NS,Intercity,37
Dieren,52.044998168945,6.1030554771423,Zutphen,52.145278930664,6.1941666603088,Arriva,Stoptrein,1
Zwolle,52.504722595215,6.0919442176819,Breda,51.595554351807,4.7800002098083,NS,Intercity,183
Zaandam,52.438888549805,4.8136110305786,Den Helder,52.955276489258,4.7611112594605,NS,Sprinter,1
Nijmegen,51.843612670898,5.8522224426269,Oss,51.765556335449,5.5322222709656,NS,Sprinter,24
Alphen a/d Rijn,52.124443054199,4.6577777862549,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Extra trein,3
Zwolle,52.504722595215,6.0919442176819,Harderwijk,52.337501525879,5.619722366333,NS,Snelbus ipv trein,68
Vleuten,52.103056,5.007404,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Extra trein,1
Delft,52.00666809082,4.3563890457153,Den Haag HS,52.069721221924,4.3225002288818,NS,Snelbus ipv trein,2026
Dalfsen,52.498332977295,6.25861120224,Zwolle,52.504722595215,6.0919442176819,NS,Snelbus ipv trein,1
Zwijndrecht,51.814998626709,4.6416668891907,Rotterdam Lombardijen,51.880001068115,4.531388759613,NS,Stopbus ipv trein,169
Lelystad Centrum,52.507778167725,5.4727778434753,Roosendaal,51.540279388428,4.4583334922791,NS,Sprinter,70
Arnhem Centraal,51.985000610352,5.8991665840149,Winterswijk,51.9677307,6.7155181,Arriva,Stoptrein,12342
Haarlem,52.38777923584,4.6383333206177,Maastricht,50.850276947021,5.7055554389954,NS,Intercity,32
Amersfoort Schothorst,52.174822137451,5.4038887023926,Den Haag HS,52.069721221924,4.3225002288818,NS,Intercity,26
Nijmegen,51.843612670898,5.8522224426269,Zaandam,52.438888549805,4.8136110305786,NS,Intercity,1
Eindhoven Centraal,51.443332672119,5.4813890457153,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,1114
Heerlen,50.89083480835,5.9749999046326,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,318
Nijmegen,51.843612670898,5.8522224426269,Alkmaar,52.63777923584,4.7397222518921,NS,Intercity,799
Eemshaven,53.458419,6.832,Groningen,53.210556030273,6.5647220611572,Arriva,Stoptrein,3725
Bovenkarspel Flora,52.696109771729,5.2527775764465,Bovenkarspel-Grootebroek,52.694999694824,5.2377777099609,NS,Taxibus ipv trein,766
Didam,51.933502,6.1324106,Arnhem Centraal,51.985000610352,5.8991665840149,Arriva,Stoptrein,77
Zutphen,52.145278930664,6.1941666603088,Nijmegen,51.843612670898,5.8522224426269,NS,Intercity,7
Groningen Europapark,53.20480027,6.5854178,Schiphol Airport,52.30944442749,4.7619442939758,Arriva,Nachttrein,2
Hoorn Kersenboogerd,52.653610229492,5.0855555534363,Hoorn,52.644721984863,5.0555553436279,NS,Sprinter,1
Eindhoven Centraal,51.443332672119,5.4813890457153,Best,51.509998321533,5.3891668319702,NS,Intercity,1
Driebergen-Zeist,52.065277099609,5.25861120224,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Snelbus ipv trein,51
Kerkrade Centrum,50.861667633057,6.0574998855591,Heerlen,50.89083480835,5.9749999046326,Arriva,Snelbus ipv trein,1
Almelo,52.358055114746,6.6538887023926,Emmen,52.790000915527,6.8994445800781,Blauwnet,Stopbus ipv trein,4
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,Enkhuizen,52.699165344238,5.286388874054,NS,Snelbus ipv trein,1
Bergen op Zoom,51.49388885498,4.2961111068726,Roosendaal,51.540279388428,4.4583334922791,NS,Intercity,2
Gouda,52.017501831055,4.7044444084167,Gouda Goverwelle,52.014999389648,4.7408332824707,NS,Stopbus ipv trein,107
Zutphen,52.145278930664,6.1941666603088,Deventer,52.257499694824,6.1605553627014,NS,Intercity,11
Nijmegen,51.843612670898,5.8522224426269,Wijchen,51.811668395996,5.730833530426,NS,Sprinter,83
Vlissingen,51.445835113525,3.5952777862549,Voorhout,52.224445343018,4.4844446182251,NS,Intercity,1
Amersfoort Centraal,52.153888702393,5.3705554008484,Akkrum,53.046390533447,5.843611240387,NS,Intercity,17
Gouda,52.017501831055,4.7044444084167,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Extra trein,7
Haarlem,52.38777923584,4.6383333206177,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Sprinter,6756
Bovenkarspel-Grootebroek,52.694999694824,5.2377777099609,Enkhuizen,52.699165344238,5.286388874054,NS,Intercity,2
Roosendaal,51.540279388428,4.4583334922791,Breda,51.595554351807,4.7800002098083,NS,Extra trein,2
Goes,51.498054504395,3.8905556201935,Roosendaal,51.540279388428,4.4583334922791,NS,Sprinter,5
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,Zandvoort aan Zee,52.3752784729,4.5327777862549,NS,Sprinter,67
Maastricht Randwyck,50.838611602783,5.7172222137451,Maastricht,50.850276947021,5.7055554389954,NMBS,Stoptrein,1
Bergen op Zoom,51.49388885498,4.2961111068726,Vlissingen,51.445835113525,3.5952777862549,NS,Stopbus ipv trein,9
Zaandam,52.438888549805,4.8136110305786,Uitgeest,52.521667480469,4.7016668319702,NS,Snelbus ipv trein,8
Goor,52.230278015137,6.5844445228577,Delden,52.259998321533,6.7161111831665,Blauwnet,Stoptrein,5
Nijmegen,51.843612670898,5.8522224426269,Diemen Zuid,52.330276489258,4.9558334350586,NS,Intercity,1
Zaandam,52.438888549805,4.8136110305786,Hoorn,52.644721984863,5.0555553436279,NS,Intercity,1
Breukelen,52.17149,4.9906,Woerden,52.084999084473,4.8936109542847,NS,Stopbus ipv trein,74
Zwolle,52.504722595215,6.0919442176819,Dalfsen,52.498332977295,6.25861120224,Arriva,Stopbus ipv trein,38
Harlingen Haven,53.174917,5.4112885,Leeuwarden,53.195835113525,5.7922220230103,Arriva,Stopbus ipv trein,954
Zwolle,52.504722595215,6.0919442176819,Tilburg,51.560554504395,5.0836110115051,NS,Intercity,278
Utrecht Overvecht,52.110000610352,5.1247220039368,Almere Centrum,52.37503,5.21764,NS,Stopbus ipv trein,1
Coevorden,52.663612365723,6.7355556488037,Mariënberg,52.50944519043,6.5752778053284,Blauwnet,Sneltrein,2
Amersfoort Vathorst,52.192779541016,5.4338889122009,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Sprinter,8
Bergen op Zoom,51.49388885498,4.2961111068726,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,16
Kampen Zuid,52.5331,5.91309,Leeuwarden,53.195835113525,5.7922220230103,NS,Sprinter,16
Zwolle,52.504722595215,6.0919442176819,Wierden,52.361389160156,6.5916666984558,Blauwnet,Intercity,16
Nijmegen,51.843612670898,5.8522224426269,'s-Hertogenbosch,51.69048,5.29362,NS,Extra trein,4
Deventer,52.257499694824,6.1605553627014,Rijssen,52.3122215271,6.5202779769897,NS,Intercity,24
Groningen,53.210556030273,6.5647220611572,Meppel,52.69083404541,6.1975002288818,NS,Intercity,187
Zwolle,52.504722595215,6.0919442176819,Akkrum,53.046390533447,5.843611240387,NS,Intercity,55
Uitgeest,52.521667480469,4.7016668319702,Alkmaar,52.63777923584,4.7397222518921,NS,Stopbus ipv trein,226
Tilburg,51.560554504395,5.0836110115051,Vlissingen,51.445835113525,3.5952777862549,NS,Intercity,3
Amersfoort Centraal,52.153888702393,5.3705554008484,Kruiningen-Yerseke,51.465000152588,4.0372223854065,NS,Intercity,10
Uitgeest,52.521667480469,4.7016668319702,Alkmaar,52.63777923584,4.7397222518921,NS,Sprinter,2
Amsterdam Centraal,52.378887176514,4.9002776145935,Breukelen,52.17149,4.9906,NS,Sprinter,29
Utrecht Centraal,52.088890075684,5.1102776527405,Meppel,52.69083404541,6.1975002288818,NS,Intercity,3
Apeldoorn,52.209167480469,5.9702777862549,Deventer,52.257499694824,6.1605553627014,NS,Stopbus ipv trein,184
Ede-Wageningen,52.027778625488,5.6730556488037,Barneveld Centrum,52.139999389648,5.590277671814,RRReis,Sprinter,102
Utrecht Centraal,52.088890075684,5.1102776527405,Driebergen-Zeist,52.065277099609,5.25861120224,NS,Intercity,81
Gouda,52.017501831055,4.7044444084167,Uitgeest,52.521667480469,4.7016668319702,NS,Sprinter,45
Leiden Centraal,52.166110992432,4.4816665649414,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Intercity,297
Akkrum,53.046390533447,5.843611240387,Almere Centrum,52.37503,5.21764,NS,Intercity,1
Soest,52.173332214355,5.3099999427795,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Sprinter,68
Kampen Zuid,52.5331,5.91309,Meppel,52.69083404541,6.1975002288818,NS,Snelbus ipv trein,114
Nijmegen,51.843612670898,5.8522224426269,Uitgeest,52.521667480469,4.7016668319702,NS,Intercity,4
Akkrum,53.046390533447,5.843611240387,Zwolle,52.504722595215,6.0919442176819,NS,Sprinter,76
Kerkrade Centrum,50.861667633057,6.0574998855591,Sittard,51.001667022705,5.8586111068726,Arriva,Stoptrein,47
Boxtel,51.58433,5.31912,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,10
Leiden Centraal,52.166110992432,4.4816665649414,Houten Castellum,52.01701,5.17949,NS,Sprinter,12
Amsterdam Centraal,52.378887176514,4.9002776145935,'t Harde,52.4091682,5.893611,NS,Intercity,3
Dordrecht,51.807220458984,4.668333530426,Den Haag Mariahoeve,52.090557098389,4.3694443702698,NS,Sprinter,30
Weert,51.248611450195,5.7036108970642,Tilburg Universiteit,51.564985,5.051778,NS,Sprinter,5792
Rhenen,51.958610534668,5.5783333778381,Driebergen-Zeist,52.065277099609,5.25861120224,NS,Stopbus ipv trein,456
Groningen Europapark,53.20480027,6.5854178,Assen,52.991664886475,6.5708332061768,NS,Sprinter,10
Enkhuizen,52.699165344238,5.286388874054,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Sprinter,6
Maarssen,52.135276794434,5.0336112976074,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Extra trein,4
Breda,51.595554351807,4.7800002098083,Amsterdam Centraal,52.378887176514,4.9002776145935,NS Int,Intercity,1
Groningen,53.210556030273,6.5647220611572,Almere Centrum,52.37503,5.21764,NS,Intercity,5
Hillegom,52.302501678467,4.5655555725098,Den Haag HS,52.069721221924,4.3225002288818,NS,Extra trein,1
Enschede,52.222499847412,6.8899998664856,Wierden,52.361389160156,6.5916666984558,Blauwnet,Sprinter,191
Amersfoort Centraal,52.153888702393,5.3705554008484,Amsterdam Zuid,52.338889,4.872356,NS,Intercity,39
Arnhem Centraal,51.985000610352,5.8991665840149,Dieren,52.044998168945,6.1030554771423,NS,Stopbus ipv trein,116
Haarlem,52.38777923584,4.6383333206177,Delft,52.00666809082,4.3563890457153,NS,Intercity,268
Uitgeest,52.521667480469,4.7016668319702,Beverwijk,52.478332519531,4.6566667556763,NS,Sprinter,6
Amsterdam Zuid,52.338889,4.872356,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Intercity,329
Alkmaar,52.63777923584,4.7397222518921,Den Helder,52.955276489258,4.7611112594605,NS,Stopbus ipv trein,104
Woerden,52.084999084473,4.8936109542847,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,42
Schiphol Airport,52.30944442749,4.7619442939758,Alkmaar,52.63777923584,4.7397222518921,NS,Intercity,16
Amsterdam Centraal,52.378887176514,4.9002776145935,Haarlem,52.38777923584,4.6383333206177,NS,Intercity,530
Bussum Zuid,52.26583480835,5.1630554199219,Almere Centrum,52.37503,5.21764,NS,Extra trein,1
Meppel,52.69083404541,6.1975002288818,Groningen,53.210556030273,6.5647220611572,NS,Stopbus ipv trein,4
Schiphol Airport,52.30944442749,4.7619442939758,Driebergen-Zeist,52.065277099609,5.25861120224,NS,Intercity,682
Zutphen,52.145278930664,6.1941666603088,Deventer,52.257499694824,6.1605553627014,NS,Snelbus ipv trein,208
Schiphol Airport,52.30944442749,4.7619442939758,Houten Castellum,52.01701,5.17949,NS,Intercity,1
Tilburg Universiteit,51.564985,5.051778,Tilburg,51.560554504395,5.0836110115051,NS,Intercity,1
Amsterdam Centraal,52.378887176514,4.9002776145935,Schagen,52.784442901611,4.8052778244019,NS,Intercity,1
Assen,52.991664886475,6.5708332061768,Hoogeveen,52.733890533447,6.4736108779907,NS,Snelbus ipv trein,58
Deventer,52.257499694824,6.1605553627014,Meppel,52.69083404541,6.1975002288818,Blauwnet,Stopbus ipv trein,12
Hoofddorp,52.293334960938,4.7005553245544,Schiphol Airport,52.30944442749,4.7619442939758,NS,Extra trein,5
Zutphen,52.145278930664,6.1941666603088,Delden,52.259998321533,6.7161111831665,Blauwnet,Stoptrein,180
Breda,51.595554351807,4.7800002098083,Tilburg Universiteit,51.564985,5.051778,NS,Stopbus ipv trein,485
Zwolle,52.504722595215,6.0919442176819,Meppel,52.69083404541,6.1975002288818,NS,Snelbus ipv trein,298
Heerenveen,52.961387634277,5.9141664505005,Leeuwarden,53.195835113525,5.7922220230103,NS,Stopbus ipv trein,120
Amersfoort Centraal,52.153888702393,5.3705554008484,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Snelbus ipv trein,28
Baarn,52.208332061768,5.2808332443237,Soest,52.173332214355,5.3099999427795,NS,Stopbus ipv trein,70
Deurne,51.455833435059,5.7888889312744,Helmond,51.475555419922,5.6619443893433,NS,Stopbus ipv trein,1
Utrecht Centraal,52.088890075684,5.1102776527405,'t Harde,52.4091682,5.893611,NS,Intercity,7
Utrecht Centraal,52.088890075684,5.1102776527405,Schiphol Airport,52.30944442749,4.7619442939758,NS,Intercity,1480
Utrecht Vaartsche Rijn,52.078889,5.121667,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,3
Eindhoven Centraal,51.443332672119,5.4813890457153,Oss,51.765556335449,5.5322222709656,NS,Sprinter,8
Zutphen,52.145278930664,6.1941666603088,Apeldoorn,52.209167480469,5.9702777862549,Arriva,Sneltrein,1435
Veenendaal-De Klomp,52.045833587646,5.5738887786865,Nijmegen,51.843612670898,5.8522224426269,NS,Extra trein,1
Arnhem Centraal,51.985000610352,5.8991665840149,Ede-Wageningen,52.027778625488,5.6730556488037,NS,Snelbus ipv trein,2
Heerenveen,52.961387634277,5.9141664505005,Meppel,52.69083404541,6.1975002288818,NS,Stopbus ipv trein,78
Voorst-Empe,52.157501220703,6.1436109542847,Klarenbeek,52.17805480957,6.0836110115051,Arriva,Belbus,5
Gouda Goverwelle,52.014999389648,4.7408332824707,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Sprinter,152
Winschoten,53.1392377,7.035101,Groningen,53.210556030273,6.5647220611572,Arriva,Sneltrein,3459
Baarn,52.208332061768,5.2808332443237,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Extra trein,5
Nijmegen,51.843612670898,5.8522224426269,Wijchen,51.811668395996,5.730833530426,NS,Intercity,1
Zaandam,52.438888549805,4.8136110305786,Hoorn,52.644721984863,5.0555553436279,NS,Sprinter,101
Utrecht Centraal,52.088890075684,5.1102776527405,Hilversum,52.225833892822,5.1819443702698,NS,Intercity,28
Dordrecht Zuid,51.790000915527,4.6713891029358,Dordrecht,51.807220458984,4.668333530426,NS,Stopbus ipv trein,150
Zutphen,52.145278930664,6.1941666603088,Oss,51.765556335449,5.5322222709656,NS,Intercity,2
Assen,52.991664886475,6.5708332061768,Zwolle,52.504722595215,6.0919442176819,NS,Extra trein,1
Oss,51.765556335449,5.5322222709656,Deurne,51.455833435059,5.7888889312744,NS,Sprinter,346
Nijmegen,51.843612670898,5.8522224426269,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Snelbus ipv trein,422
Bilthoven,52.130001068115,5.2038888931274,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Intercity,1
Hardinxveld-Giessendam,51.830554962158,4.8358335494995,Gorinchem,51.833889007568,4.9683332443237,R-net,Stopbus ipv trein,19
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,Schiphol Airport,52.30944442749,4.7619442939758,NS,Intercity,102
Venlo,51.363609313965,6.1727776527405,Leiden Centraal,52.166110992432,4.4816665649414,NS,Intercity,61
Hengelo,52.261665344238,6.7938890457153,Zutphen,52.145278930664,6.1941666603088,Blauwnet,Stoptrein,248
Haarlem,52.38777923584,4.6383333206177,Castricum,52.545833587646,4.6586112976074,NS,Stopbus ipv trein,3
Tilburg,51.560554504395,5.0836110115051,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Intercity,9
Eindhoven Centraal,51.443332672119,5.4813890457153,Purmerend Overwhere,52.511390686035,4.9683332443237,NS,Intercity,2
Nijmegen Dukenburg,51.824165344238,5.7955555915833,Wijchen,51.811668395996,5.730833530426,NS,Intercity,1
Doetinchem,51.9585962,6.2962148,Winterswijk,51.9677307,6.7155181,Arriva,Stopbus ipv trein,724
Amersfoort Centraal,52.153888702393,5.3705554008484,Hilversum,52.225833892822,5.1819443702698,NS,Intercity,104
Den Haag HS,52.069721221924,4.3225002288818,Den Haag Mariahoeve,52.090557098389,4.3694443702698,NS,Sprinter,1
Den Haag Ypenburg,52.055278778076,4.39222240448,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Extra trein,6
Geldrop,51.419723510742,5.5505557060242,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Extra trein,1
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,Rhenen,51.958610534668,5.5783333778381,NS,Sprinter,70
Leiden Centraal,52.166110992432,4.4816665649414,Almere Centrum,52.37503,5.21764,NS,Sprinter,354
's-Hertogenbosch,51.69048,5.29362,Alkmaar,52.63777923584,4.7397222518921,NS,Intercity,66
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,Uitgeest,52.521667480469,4.7016668319702,NS,Sprinter,2
Heerenveen,52.961387634277,5.9141664505005,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,1
Amsterdam Zuid,52.338889,4.872356,Weesp,52.3127784729,5.0430555343628,NS,Sprinter,4
Maastricht,50.850276947021,5.7055554389954,Enkhuizen,52.699165344238,5.286388874054,NS,Intercity,5654
Helmond Brandevoort,51.462223052979,5.6072220802307,Helmond,51.475555419922,5.6619443893433,NS,Taxibus ipv trein,3
Venlo,51.363609313965,6.1727776527405,Helmond,51.475555419922,5.6619443893433,NS,Stopbus ipv trein,126
Lelystad Centrum,52.507778167725,5.4727778434753,Amsterdam Muiderpoort,52.360553741455,4.9311113357544,NS,Sprinter,5
Utrecht Centraal,52.088890075684,5.1102776527405,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Intercity,334
